movieId,tagId,relevance
97304,323,0.934
97304,559,0.92925
97304,745,0.923
97304,971,0.92
97304,750,0.91825
97304,567,0.91425
97304,446,0.91325
97304,553,0.91125
97304,999,0.91125
97304,851,0.894
97304,730,0.88625
97304,361,0.87625
97304,649,0.86975
97304,508,0.8665
97304,1025,0.85725
97304,468,0.85225
97304,365,0.84475
97304,370,0.84375
97304,465,0.84175
97304,742,0.81725
97304,536,0.8105
97304,818,0.8105
97304,445,0.80475
97304,798,0.803
97304,195,0.79275
97304,554,0.78425
97304,761,0.7745
97304,1051,0.77425
97304,212,0.76825
97304,509,0.76275
97304,777,0.75975
97304,972,0.75975
97304,961,0.75075
97304,258,0.74425
97304,302,0.73675
97304,181,0.72475
97304,787,0.71625
97304,472,0.71375
97304,840,0.7135
97304,806,0.71225
97304,774,0.70925
97304,646,0.69825
97304,240,0.69775
97304,382,0.69625
97304,211,0.695
97304,897,0.69425
97304,251,0.68975
97304,1065,0.68675
97304,867,0.6855
97304,220,0.685
97304,551,0.68475
97304,514,0.6775
97304,531,0.6765
97304,8,0.6745
97304,367,0.672
97306,289,0.98375
97306,1084,0.96975
97306,1085,0.9635
97306,424,0.95425
97306,510,0.94425
97306,829,0.928
97306,1123,0.922
97306,146,0.9205
97306,463,0.91725
97306,286,0.91575
97306,354,0.90825
97306,742,0.892
97306,18,0.87375
97306,302,0.87025
97306,220,0.864
97306,423,0.864
97306,1051,0.8555
97306,1114,0.8355
97306,141,0.8155
97306,1104,0.8075
97306,972,0.80675
97306,465,0.793
97306,876,0.7845
97306,452,0.78225
97306,268,0.77875
97306,981,0.77575
97306,269,0.77525
97306,276,0.768
97306,169,0.7575
97306,303,0.75275
97306,275,0.749
97306,982,0.7455
97306,825,0.74525
97306,895,0.745
97306,547,0.74
97306,735,0.73875
97306,240,0.738
97306,877,0.7115
97306,830,0.711
97306,956,0.693
97306,1124,0.677
97306,540,0.67025
97311,877,0.96475
97311,224,0.96225
97311,936,0.94775
97311,230,0.90325
97311,878,0.8695
97311,299,0.86225
97311,829,0.77
97311,876,0.752
97311,742,0.73775
97311,415,0.729
97311,801,0.7155
97311,239,0.705
97311,417,0.684
97311,931,0.684
97311,735,0.67425
97311,354,0.67025
97324,107,0.99175
97324,182,0.95425
97324,173,0.8355
97324,1066,0.75675
97324,154,0.74725
97324,22,0.71725
97324,336,0.7135
97324,742,0.7035
97328,227,0.9685
97328,646,0.8825
97328,846,0.84525
97328,864,0.83675
97328,640,0.81475
97328,544,0.76675
97328,602,0.73475
97328,297,0.726
97328,550,0.699
97328,742,0.6975
97328,863,0.67825
97328,610,0.67175
97393,331,0.99875
97393,315,0.952
97393,329,0.947
97393,25,0.936
97393,1008,0.86825
97393,813,0.843
97393,330,0.8295
97393,791,0.82275
97393,258,0.8215
97393,750,0.8095
97393,936,0.7865
97393,585,0.78625
97393,628,0.786
97393,557,0.779
97393,1096,0.776
97393,1097,0.752
97393,270,0.747
97393,800,0.7415
97393,742,0.73925
97393,1103,0.722
97393,238,0.71875
97393,805,0.7155
97393,140,0.71525
97393,515,0.7145
97393,465,0.71
97393,1024,0.7055
97393,473,0.70275
97393,675,0.70025
97393,169,0.69675
97393,240,0.69625
97393,531,0.69325
97393,519,0.6805
97393,1037,0.67725
97393,499,0.6745
97395,797,0.9365
97395,315,0.92
97395,585,0.8885
97395,558,0.88375
97395,268,0.854
97395,801,0.847
97395,258,0.83775
97395,796,0.82125
97395,742,0.8175
97395,293,0.8145
97395,598,0.8095
97395,270,0.80475
97395,908,0.79475
97395,261,0.77125
97395,687,0.761
97395,747,0.75925
97395,262,0.74975
97395,312,0.7275
97395,491,0.71025
97395,597,0.70525
97395,1047,0.696
97395,1053,0.68825
97395,1016,0.68725
97395,733,0.678
97395,292,0.674
97643,956,0.99025
97643,1128,0.9555
97643,1127,0.95275
97643,522,0.936
97643,742,0.9185
97643,294,0.91775
97643,406,0.91375
97643,70,0.8995
97643,458,0.85875
97643,456,0.81075
97643,146,0.80025
97643,275,0.79175
97643,276,0.7585
97643,415,0.72375
97643,218,0.72175
97643,169,0.721
97643,792,0.697
97643,289,0.67525
97648,149,0.973
97648,753,0.9335
97648,972,0.912
97648,622,0.89675
97648,543,0.88275
97648,465,0.8655
97648,268,0.8625
97648,691,0.8625
97648,634,0.8435
97648,424,0.815
97648,806,0.81325
97648,324,0.803
97648,1008,0.803
97648,365,0.7835
97648,475,0.7795
97648,750,0.77575
97648,169,0.77325
97648,270,0.753
97648,443,0.747
97648,422,0.7415
97648,269,0.72
97648,557,0.71725
97648,203,0.71075
97648,493,0.699
97648,936,0.69225
97648,366,0.6905
97648,845,0.687
97648,452,0.686
97648,323,0.68475
97648,1037,0.68175
97648,536,0.67
97673,904,0.95775
97673,315,0.93675
97673,164,0.93625
97673,845,0.91875
97673,350,0.9075
97673,270,0.892
97673,747,0.88325
97673,608,0.875
97673,791,0.8595
97673,846,0.83275
97673,750,0.83225
97673,867,0.812
97673,742,0.805
97673,165,0.781
97673,1008,0.7685
97673,768,0.76675
97673,936,0.74475
97673,536,0.7385
97673,610,0.73475
97673,36,0.72225
97673,365,0.71325
97673,1051,0.707
97673,323,0.682
97673,192,0.677
97701,882,0.985
97701,406,0.953
97701,991,0.9355
97701,522,0.93525
97701,435,0.791
97701,267,0.77
97701,792,0.75575
97701,742,0.7485
97701,1104,0.748
97701,488,0.7335
97701,494,0.7215
97742,903,0.91825
97742,19,0.9095
97742,107,0.875
97742,807,0.82025
97742,447,0.81175
97742,406,0.74175
97742,97,0.72375
97742,850,0.7175
97742,742,0.68525
97742,300,0.68225
97742,521,0.68025
97744,258,0.9865
97744,34,0.9855
97744,173,0.93175
97744,315,0.92825
97744,472,0.9055
97744,798,0.871
97744,531,0.867
97744,878,0.865
97744,800,0.821
97744,602,0.8
97744,182,0.79725
97744,691,0.73875
97744,1119,0.7165
97744,732,0.71425
97744,191,0.68675
97744,455,0.68025
97744,473,0.6705
97752,419,0.97875
97752,240,0.968
97752,420,0.968
97752,972,0.962
97752,1091,0.9565
97752,803,0.94825
97752,336,0.935
97752,1092,0.8995
97752,22,0.88425
97752,802,0.883
97752,192,0.86575
97752,742,0.86325
97752,779,0.85575
97752,679,0.85525
97752,1090,0.84775
97752,936,0.847
97752,212,0.83975
97752,889,0.827
97752,299,0.81425
97752,870,0.81375
97752,107,0.8135
97752,780,0.8105
97752,971,0.81
97752,714,0.8085
97752,887,0.805
97752,242,0.801
97752,359,0.78875
97752,550,0.7885
97752,1024,0.7885
97752,368,0.78675
97752,554,0.7855
97752,812,0.7795
97752,634,0.77925
97752,1012,0.772
97752,601,0.77125
97752,221,0.767
97752,886,0.76525
97752,843,0.75225
97752,465,0.747
97752,951,0.73825
97752,890,0.735
97752,55,0.73175
97752,468,0.72675
97752,472,0.72625
97752,928,0.711
97752,46,0.69775
97752,535,0.69425
97752,788,0.68525
97752,21,0.6745
97752,188,0.67175
97785,1075,0.999
97785,1074,0.9925
97785,112,0.99225
97785,24,0.9915
97785,522,0.9515
97785,245,0.93575
97785,1077,0.9015
97785,98,0.87125
97785,406,0.8525
97785,294,0.82175
97785,664,0.793
97785,1076,0.76725
97785,742,0.7645
97785,97,0.73975
97785,100,0.723
97785,521,0.7005
97836,230,0.93075
97836,388,0.91725
97836,1010,0.83025
97836,684,0.817
97836,403,0.77875
97836,548,0.7705
97836,503,0.77
97836,387,0.7495
97836,374,0.706
97836,417,0.704
97836,549,0.70325
97836,455,0.68525
97836,390,0.6715
97860,741,0.99775
97860,268,0.98375
97860,510,0.982
97860,622,0.979
97860,424,0.97375
97860,498,0.97325
97860,658,0.97175
97860,423,0.96725
97860,1084,0.95625
97860,1085,0.9415
97860,224,0.93325
97860,981,0.925
97860,512,0.90325
97860,700,0.90025
97860,982,0.884
97860,303,0.87175
97860,302,0.865
97860,169,0.863
97860,1008,0.8475
97860,472,0.841
97860,475,0.83325
97860,289,0.831
97860,742,0.817
97860,269,0.815
97860,800,0.8035
97860,798,0.8025
97860,421,0.799
97860,282,0.7905
97860,46,0.78725
97860,792,0.77625
97860,1020,0.772
97860,212,0.77025
97860,463,0.76325
97860,258,0.76225
97860,930,0.7225
97860,1089,0.7145
97860,356,0.71225
97860,703,0.711
97860,240,0.70375
97860,735,0.6995
97860,285,0.69925
97860,143,0.6955
97860,1051,0.69125
97860,168,0.688
97860,82,0.6855
97860,482,0.67925
97866,1047,0.942
97866,315,0.9175
97866,1020,0.91475
97866,823,0.87975
97866,908,0.876
97866,742,0.8495
97866,532,0.834
97866,558,0.79975
97866,947,0.77975
97866,1051,0.77225
97866,240,0.77125
97866,1049,0.756
97866,999,0.7235
97866,801,0.71
97866,797,0.70625
97866,972,0.69675
97866,897,0.68825
97866,867,0.685
97866,627,0.68325
97866,747,0.68175
97866,824,0.67775
97866,971,0.677
97866,554,0.6715
97866,1037,0.67025
97870,726,0.9955
97870,306,0.98475
97870,846,0.96225
97870,909,0.9305
97870,610,0.921
97870,323,0.91725
97870,1035,0.8885
97870,905,0.87075
97870,907,0.86675
97870,801,0.8485
97870,742,0.84775
97870,365,0.81225
97870,625,0.8025
97870,1047,0.7995
97870,115,0.796
97870,557,0.78375
97870,348,0.776
97870,519,0.77175
97870,388,0.7645
97870,745,0.75325
97870,540,0.744
97870,747,0.7265
97870,1086,0.70275
97870,497,0.694
97870,640,0.693
97870,549,0.684
97870,412,0.67875
97870,238,0.67425
97870,1062,0.67325
97904,328,0.99025
97904,25,0.96075
97904,640,0.92775
97904,846,0.925
97904,42,0.92425
97904,323,0.8975
97904,496,0.8925
97904,840,0.85875
97904,297,0.856
97904,324,0.839
97904,777,0.83225
97904,1110,0.816
97904,972,0.805
97904,194,0.8045
97904,742,0.7965
97904,646,0.78925
97904,971,0.784
97904,844,0.7785
97904,519,0.773
97904,759,0.7715
97904,1062,0.75725
97904,331,0.7455
97904,348,0.73175
97904,469,0.721
97904,296,0.71925
97904,528,0.713
97904,388,0.6925
97904,455,0.69
97904,175,0.6825
97904,920,0.679
97904,143,0.6715
97913,64,0.98775
97913,1074,0.9875
97913,748,0.98075
97913,1076,0.96725
97913,717,0.93775
97913,244,0.9265
97913,63,0.90275
97913,834,0.8895
97913,309,0.88925
97913,742,0.883
97913,414,0.879
97913,452,0.86425
97913,1077,0.85975
97913,1075,0.85075
97913,186,0.8425
97913,445,0.8395
97913,94,0.83675
97913,1091,0.83575
97913,1100,0.83225
97913,844,0.831
97913,310,0.826
97913,24,0.825
97913,588,0.8195
97913,220,0.81475
97913,412,0.78925
97913,589,0.78225
97913,278,0.7745
97913,786,0.7705
97913,971,0.75775
97913,245,0.75175
97913,789,0.7315
97913,112,0.7235
97913,415,0.71525
97913,374,0.70475
97913,497,0.70275
97913,1062,0.69825
97913,1003,0.69275
97913,29,0.6895
97913,299,0.689
97913,464,0.68625
97913,469,0.6845
97913,204,0.671
97921,323,0.95775
97921,645,0.9465
97921,745,0.94575
97921,865,0.93325
97921,747,0.927
97921,388,0.887
97921,465,0.88575
97921,452,0.8835
97921,751,0.87425
97921,613,0.86475
97921,846,0.8605
97921,742,0.84075
97921,829,0.83975
97921,610,0.8375
97921,733,0.8295
97921,759,0.82475
97921,490,0.81675
97921,756,0.80375
97921,833,0.80025
97921,553,0.7915
97921,387,0.78075
97921,864,0.7645
97921,297,0.76225
97921,863,0.75925
97921,646,0.7445
97921,365,0.74075
97921,324,0.739
97921,299,0.73875
97921,614,0.73875
97921,375,0.71
97921,366,0.70475
97921,302,0.69675
97921,446,0.6925
97921,497,0.69125
97921,348,0.69025
97921,289,0.6805
97921,777,0.68
97921,196,0.6795
97921,554,0.67625
97923,25,0.985
97923,42,0.95025
97923,328,0.95025
97923,465,0.94525
97923,329,0.917
97923,330,0.90225
97923,999,0.88325
97923,553,0.88
97923,323,0.873
97923,324,0.873
97923,331,0.8685
97923,844,0.845
97923,468,0.83475
97923,194,0.82875
97923,558,0.81725
97923,742,0.808
97923,646,0.7955
97923,258,0.785
97923,366,0.77175
97923,288,0.75225
97923,668,0.747
97923,241,0.73225
97923,745,0.7155
97923,240,0.71475
97923,472,0.7
97923,1020,0.69675
97923,840,0.696
97923,554,0.69075
97923,597,0.68675
97923,823,0.68675
97923,998,0.68475
97923,452,0.68
97923,936,0.67575
97923,297,0.67375
97936,22,0.94975
97936,259,0.8815
97936,10,0.84625
97936,605,0.83675
97936,868,0.83025
97936,774,0.82975
97936,212,0.8175
97936,21,0.7925
97936,606,0.79175
97936,545,0.76425
97936,323,0.76
97936,771,0.73825
97936,28,0.6875
97936,3,0.68575
97938,1091,0.9885
97938,972,0.98675
97938,1090,0.97725
97938,1092,0.97025
97938,212,0.949
97938,998,0.941
97938,536,0.93975
97938,973,0.9375
97938,22,0.93125
97938,62,0.92125
97938,971,0.9195
97938,29,0.9175
97938,107,0.9135
97938,750,0.90625
97938,977,0.89375
97938,749,0.8895
97938,348,0.88825
97938,1093,0.888
97938,600,0.87775
97938,742,0.86975
97938,122,0.85675
97938,568,0.84325
97938,601,0.8425
97938,46,0.83275
97938,535,0.83
97938,193,0.8255
97938,567,0.8245
97938,162,0.8175
97938,113,0.8165
97938,120,0.815
97938,442,0.812
97938,54,0.8115
97938,121,0.808
97938,192,0.808
97938,691,0.804
97938,203,0.8015
97938,995,0.7945
97938,323,0.791
97938,465,0.78525
97938,468,0.785
97938,148,0.768
97938,553,0.766
97938,745,0.7655
97938,847,0.76325
97938,634,0.74025
97938,324,0.7305
97938,11,0.71925
97938,244,0.7165
97938,780,0.70975
97938,1024,0.707
97938,845,0.70375
97938,260,0.70225
97938,646,0.697
97938,1108,0.6935
97938,1012,0.6925
97938,690,0.68675
97938,734,0.68025
97938,240,0.6755
97938,937,0.6745
97938,951,0.6735
97938,883,0.6725
97938,299,0.67
97950,631,0.998
97950,592,0.9855
97950,1125,0.96975
97950,507,0.925
97950,389,0.88975
97950,1091,0.8685
97950,97,0.83175
97950,19,0.8245
97950,302,0.75025
97950,742,0.7395
97950,463,0.6785
97950,971,0.672
97988,522,0.9505
97988,292,0.84225
97988,931,0.7935
97988,742,0.78625
97988,998,0.77925
97988,267,0.77825
97988,1104,0.7415
97988,694,0.726
97988,373,0.713
97988,1127,0.71275
97988,452,0.69075
97988,1088,0.6765
98017,217,0.98275
98017,846,0.974
98017,323,0.97125
98017,687,0.9585
98017,324,0.885
98017,553,0.87675
98017,465,0.8745
98017,684,0.84575
98017,452,0.832
98017,646,0.80425
98017,742,0.79475
98017,1037,0.762
98017,328,0.76
98017,354,0.75875
98017,128,0.7585
98017,733,0.75625
98017,449,0.755
98017,446,0.742
98017,747,0.73175
98017,870,0.72325
98017,999,0.707
98017,469,0.69925
98017,1020,0.689
98017,603,0.68475
98054,498,0.992
98054,587,0.96425
98054,105,0.925
98054,19,0.9075
98054,857,0.86225
98054,268,0.844
98054,447,0.827
98054,703,0.806
98054,183,0.78825
98054,195,0.72275
98054,807,0.721
98054,181,0.713
98056,496,0.97875
98056,753,0.9735
98056,443,0.9565
98056,557,0.949
98056,292,0.94825
98056,601,0.94575
98056,610,0.94575
98056,640,0.91875
98056,348,0.916
98056,613,0.89125
98056,846,0.84425
98056,138,0.82
98056,270,0.81175
98056,791,0.80375
98056,212,0.80075
98056,411,0.789
98056,1021,0.7805
98056,30,0.77525
98056,614,0.775
98056,351,0.76825
98056,402,0.75475
98056,871,0.747
98056,162,0.74125
98056,641,0.73625
98056,76,0.724
98056,1037,0.71525
98056,1104,0.70675
98056,742,0.70025
98056,639,0.694
98056,1035,0.673
98083,625,0.9955
98083,505,0.86925
98083,417,0.76
98083,904,0.71425
98083,406,0.71325
98083,801,0.71025
98083,742,0.7065
98083,272,0.706
98122,1074,0.9865
98122,1076,0.96825
98122,315,0.9555
98122,544,0.9165
98122,602,0.90725
98122,555,0.89075
98122,742,0.88825
98122,1012,0.843
98122,1073,0.82875
98122,554,0.79875
98122,1077,0.7945
98122,79,0.764
98122,452,0.74625
98122,777,0.73725
98122,445,0.73575
98122,1035,0.727
98122,382,0.72325
98122,266,0.70125
98122,646,0.69875
98122,972,0.68875
98122,549,0.68475
98122,496,0.684
98122,519,0.6815
98122,771,0.67225
98122,348,0.6705
98124,117,0.99175
98124,64,0.982
98124,1082,0.97925
98124,688,0.97875
98124,1083,0.97425
98124,987,0.9635
98124,989,0.96075
98124,285,0.94375
98124,462,0.94175
98124,990,0.931
98124,288,0.90125
98124,290,0.8975
98124,1085,0.87575
98124,988,0.87225
98124,777,0.8645
98124,234,0.8605
98124,475,0.85625
98124,19,0.85125
98124,742,0.836
98124,1070,0.83225
98124,406,0.82525
98124,268,0.8195
98124,232,0.8185
98124,21,0.8095
98124,971,0.80425
98124,468,0.79725
98124,63,0.78775
98124,302,0.786
98124,1084,0.786
98124,710,0.783
98124,972,0.77575
98124,389,0.77425
98124,1046,0.76525
98124,585,0.7505
98124,23,0.74925
98124,1091,0.74875
98124,553,0.737
98124,445,0.7275
98124,49,0.7255
98124,168,0.7185
98124,258,0.7175
98124,233,0.7075
98124,682,0.7035
98124,382,0.69575
98124,169,0.68
98124,231,0.679
98154,928,0.9925
98154,214,0.9865
98154,750,0.9795
98154,509,0.97825
98154,800,0.97825
98154,508,0.94925
98154,323,0.92875
98154,798,0.928
98154,746,0.9245
98154,1065,0.90975
98154,135,0.90225
98154,133,0.884
98154,954,0.86825
98154,212,0.865
98154,1119,0.862
98154,324,0.84825
98154,134,0.846
98154,811,0.80225
98154,971,0.801
98154,742,0.79475
98154,745,0.78975
98154,465,0.787
98154,56,0.76825
98154,774,0.7175
98154,536,0.7095
98154,365,0.70775
98154,464,0.70775
98154,898,0.70175
98154,756,0.6955
98154,531,0.69125
98154,761,0.686
98154,747,0.68375
98154,302,0.6725
98193,651,0.98825
98193,838,0.9815
98193,908,0.96625
98193,936,0.92725
98193,907,0.9095
98193,897,0.908
98193,315,0.9055
98193,1116,0.885
98193,401,0.883
98193,169,0.85275
98193,491,0.84275
98193,798,0.7955
98193,867,0.78725
98193,261,0.7315
98193,496,0.7305
98193,797,0.7285
98193,28,0.72225
98193,910,0.71925
98193,801,0.718
98193,1020,0.698
98193,258,0.69575
98193,870,0.68475
98193,312,0.68125
98203,1069,0.996
98203,1106,0.9945
98203,22,0.98525
98203,1067,0.97075
98203,1013,0.92375
98203,1014,0.90025
98203,1068,0.88125
98203,107,0.848
98203,406,0.83025
98203,97,0.82725
98203,991,0.82175
98203,1105,0.8155
98203,153,0.80175
98203,1058,0.80175
98203,98,0.7565
98203,332,0.747
98203,521,0.744
98203,439,0.73125
98203,94,0.71325
98203,468,0.69375
98203,852,0.6855
98203,177,0.6795
98230,503,0.901
98230,328,0.752
98230,640,0.746
98230,742,0.728
98230,602,0.71625
98230,275,0.68975
98230,323,0.67225
98239,849,0.9055
98239,742,0.8615
98239,788,0.8175
98239,100,0.79875
98239,933,0.78325
98239,19,0.7725
98239,777,0.746
98239,521,0.74225
98239,792,0.71225
98239,97,0.70625
98239,102,0.67575
98243,64,0.99025
98243,244,0.934
98243,589,0.882
98243,63,0.8755
98243,29,0.87225
98243,107,0.86475
98243,203,0.84625
98243,1108,0.823
98243,378,0.817
98243,204,0.81025
98243,588,0.8035
98243,454,0.7935
98243,990,0.79075
98243,278,0.7695
98243,972,0.74275
98243,1093,0.71575
98243,266,0.703
98243,971,0.692
98243,464,0.69075
98243,299,0.68325
98243,513,0.68025
98243,11,0.674
98243,742,0.671
98296,498,0.8725
98296,1025,0.67525
98361,1069,0.99925
98361,1067,0.998
98361,538,0.9875
98361,742,0.85275
98361,522,0.84675
98361,169,0.8025
98361,710,0.79075
98361,145,0.78825
98361,285,0.7335
98361,601,0.7295
98361,143,0.7065
98361,526,0.69
98361,323,0.688
98361,981,0.6835
98369,1075,0.928
98369,887,0.904
98369,1101,0.854
98369,651,0.7535
98369,886,0.7455
98369,1074,0.71675
98369,602,0.7095
98369,1076,0.70425
98369,742,0.691
98373,283,0.998
98373,284,0.987
98373,507,0.9635
98373,439,0.87975
98373,406,0.85975
98373,686,0.77
98373,1014,0.75
98373,266,0.74975
98373,684,0.71275
98491,64,0.98825
98491,614,0.95325
98491,613,0.9485
98491,63,0.9115
98491,864,0.90875
98491,244,0.90425
98491,1003,0.893
98491,1108,0.8885
98491,299,0.8845
98491,971,0.87525
98491,1033,0.86925
98491,742,0.85725
98491,140,0.854
98491,916,0.83975
98491,497,0.83325
98491,972,0.82575
98491,536,0.81375
98491,309,0.80475
98491,1092,0.794
98491,1118,0.78975
98491,786,0.7845
98491,445,0.77475
98491,278,0.77175
98491,371,0.77025
98491,186,0.7635
98491,867,0.76325
98491,1035,0.74
98491,747,0.73675
98491,640,0.731
98491,863,0.716
98491,1091,0.70925
98491,921,0.70875
98491,203,0.7045
98491,378,0.70125
98491,195,0.69275
98491,490,0.69175
98491,220,0.688
98491,122,0.6785
98585,511,0.99875
98585,733,0.9365
98585,556,0.91725
98585,191,0.9125
98585,135,0.91075
98585,999,0.89575
98585,133,0.8745
98585,107,0.83325
98585,682,0.7875
98585,258,0.766
98585,742,0.7555
98585,323,0.74925
98585,731,0.74625
98585,554,0.7265
98585,220,0.724
98585,22,0.71825
98585,1000,0.69125
98585,113,0.686
98585,468,0.68525
98585,445,0.677
98585,903,0.6735
98604,575,0.9835
98604,1029,0.944
98604,864,0.94375
98604,65,0.9385
98604,976,0.913
98604,378,0.9115
98604,972,0.901
98604,614,0.8805
98604,742,0.87625
98604,64,0.86975
98604,1092,0.862
98604,1091,0.846
98604,640,0.84525
98604,471,0.83775
98604,717,0.827
98604,138,0.82675
98604,971,0.82375
98604,1003,0.823
98604,535,0.8225
98604,235,0.81175
98604,1108,0.80775
98604,646,0.805
98604,657,0.805
98604,120,0.80025
98604,497,0.791
98604,229,0.78875
98604,576,0.7825
98604,840,0.771
98604,863,0.769
98604,388,0.767
98604,1090,0.766
98604,1035,0.75825
98604,302,0.758
98604,412,0.75475
98604,395,0.74525
98604,374,0.74275
98604,377,0.73725
98604,1121,0.73075
98604,376,0.729
98604,79,0.723
98604,867,0.71925
98604,1096,0.719
98604,324,0.71875
98604,1040,0.715
98604,464,0.714
98604,777,0.71125
98604,63,0.70525
98604,94,0.69825
98604,1062,0.692
98604,502,0.69125
98604,437,0.691
98604,883,0.6855
98604,323,0.6785
98604,203,0.67575
98604,387,0.67425
98604,531,0.673
98604,490,0.67275
98797,434,0.98725
98797,340,0.98375
98797,433,0.94775
98797,314,0.9475
98797,961,0.905
98797,524,0.894
98797,997,0.86875
98797,324,0.823
98797,610,0.80175
98797,212,0.79625
98797,640,0.77375
98797,240,0.7185
98797,218,0.71225
98797,443,0.7075
98797,402,0.70025
98797,531,0.69425
98797,759,0.6825
98797,846,0.67775
98809,502,0.9965
98809,378,0.9865
98809,1046,0.986
98809,883,0.9835
98809,132,0.9755
98809,1115,0.9755
98809,1091,0.96875
98809,29,0.96775
98809,22,0.96725
98809,1030,0.96675
98809,107,0.96425
98809,359,0.96425
98809,690,0.95975
98809,406,0.957
98809,193,0.947
98809,971,0.946
98809,377,0.94375
98809,623,0.939
98809,951,0.93475
98809,19,0.93125
98809,611,0.9275
98809,972,0.92425
98809,113,0.9185
98809,1092,0.91725
98809,94,0.9165
98809,1090,0.9165
98809,334,0.91525
98809,660,0.9055
98809,390,0.89725
98809,777,0.89125
98809,153,0.88725
98809,121,0.8815
98809,302,0.8395
98809,322,0.836
98809,535,0.83575
98809,1093,0.82475
98809,536,0.81125
98809,154,0.79675
98809,367,0.7955
98809,389,0.7855
98809,743,0.7695
98809,787,0.7625
98809,468,0.752
98809,464,0.7385
98809,1012,0.71975
98809,742,0.7115
98809,287,0.69425
98809,21,0.68225
98809,20,0.671
98836,811,0.914
98836,1108,0.7085
98836,133,0.7005
98836,603,0.69375
98956,613,0.97525
98956,149,0.95875
98956,614,0.92875
98956,753,0.91725
98956,212,0.89525
98956,299,0.86975
98956,977,0.843
98956,1003,0.84025
98956,388,0.83975
98956,122,0.813
98956,1035,0.81125
98956,54,0.809
98956,121,0.80475
98956,971,0.79475
98956,365,0.784
98956,306,0.77575
98956,742,0.7745
98956,809,0.7655
98956,348,0.76025
98956,1091,0.755
98956,536,0.7525
98956,497,0.75225
98956,675,0.744
98956,610,0.73525
98956,870,0.71525
98961,1020,0.97125
98961,750,0.9535
98961,324,0.94775
98961,800,0.94225
98961,553,0.9385
98961,1022,0.93425
98961,1034,0.9255
98961,240,0.92225
98961,798,0.9115
98961,651,0.91075
98961,567,0.89425
98961,82,0.88175
98961,370,0.87025
98961,668,0.8605
98961,999,0.85675
98961,751,0.84575
98961,749,0.83825
98961,818,0.83625
98961,1096,0.8245
98961,1000,0.8195
98961,756,0.817
98961,212,0.8145
98961,840,0.812
98961,251,0.80725
98961,1089,0.8055
98961,361,0.8035
98961,1119,0.801
98961,742,0.79325
98961,745,0.78275
98961,211,0.77425
98961,323,0.77425
98961,897,0.772
98961,468,0.77175
98961,1025,0.7655
98961,554,0.7575
98961,997,0.75475
98961,169,0.75075
98961,733,0.731
98961,258,0.72125
98961,972,0.718
98961,401,0.71575
98961,19,0.715
98961,150,0.71225
98961,14,0.7075
98961,961,0.6985
98961,128,0.68225
98961,787,0.67225
98961,192,0.672
98975,1104,0.94175
98975,936,0.9325
98975,886,0.849
98975,1091,0.849
98975,420,0.83375
98975,1092,0.804
98975,889,0.79425
98975,419,0.77875
98975,733,0.77525
98975,765,0.765
98975,742,0.68
99005,19,0.9355
99005,382,0.8745
99005,20,0.782
99005,850,0.7375
99005,682,0.72925
99005,807,0.70625
99005,82,0.69575
99005,183,0.682
99005,933,0.67875
99007,1128,0.98025
99007,70,0.951
99007,1127,0.936
99007,863,0.9175
99007,803,0.871
99007,614,0.869
99007,107,0.8585
99007,864,0.80275
99007,201,0.78325
99007,1003,0.7765
99007,777,0.7755
99007,802,0.7535
99007,742,0.74875
99007,230,0.73375
99007,94,0.724
99007,865,0.70875
99007,956,0.688
99087,865,0.96575
99087,959,0.886
99087,935,0.8565
99087,400,0.85425
99087,313,0.733
99087,415,0.684
99106,671,0.999
99106,855,0.99325
99106,846,0.8965
99106,230,0.7715
99106,702,0.74925
99106,854,0.6985
99112,19,0.97825
99112,251,0.9725
99112,447,0.9335
99112,183,0.91525
99112,107,0.8985
99112,268,0.89775
99112,195,0.885
99112,22,0.8815
99112,300,0.87875
99112,1082,0.84475
99112,597,0.834
99112,389,0.833
99112,558,0.82875
99112,20,0.819
99112,382,0.8015
99112,302,0.798
99112,841,0.79675
99112,154,0.7945
99112,971,0.79275
99112,797,0.78375
99112,258,0.7745
99112,113,0.7695
99112,787,0.74475
99112,777,0.744
99112,1085,0.69975
99112,682,0.69175
99112,82,0.68325
99112,585,0.681
99114,1084,0.9875
99114,758,0.986
99114,1085,0.98175
99114,463,0.97925
99114,928,0.9745
99114,146,0.9715
99114,536,0.9715
99114,481,0.97
99114,1070,0.963
99114,168,0.95975
99114,726,0.958
99114,465,0.95725
99114,169,0.942
99114,452,0.93425
99114,936,0.92575
99114,850,0.919
99114,956,0.918
99114,745,0.90075
99114,1089,0.89875
99114,446,0.88775
99114,833,0.87725
99114,1020,0.867
99114,742,0.86475
99114,302,0.86275
99114,611,0.86275
99114,289,0.8625
99114,19,0.858
99114,981,0.85675
99114,646,0.85575
99114,1107,0.8525
99114,467,0.8485
99114,1009,0.84525
99114,145,0.84125
99114,365,0.834
99114,972,0.8335
99114,553,0.832
99114,750,0.827
99114,999,0.824
99114,458,0.8195
99114,668,0.81825
99114,982,0.81825
99114,634,0.8155
99114,1091,0.81125
99114,554,0.80725
99114,844,0.80525
99114,323,0.79375
99114,787,0.77625
99114,468,0.7695
99114,825,0.76075
99114,403,0.759
99114,355,0.7565
99114,220,0.75175
99114,946,0.7505
99114,1051,0.749
99114,675,0.74575
